stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
040000003048,,"Loudwater, Tesco",,51.605112,-0.691065,,,,,,
040000003242,,"Loudwater, The Papermill",,51.607469,-0.696023,,,,,,
040000003240,,"Loudwater, Loudwater Turn",,51.610499,-0.700803,,,,,,
040000003238,,"Loudwater, Rayners Avenue",,51.611692,-0.703007,,,,,,
040000001232,,"Beaconsfield, Ronald Road",,51.606745,-0.633153,,,,,,
040000001230,,"Beaconsfield, Waller Road",,51.610779,-0.633581,,,,,,
040000001228,,"Beaconsfield, St Mary's School",,51.610514,-0.638644,,,,,,
040000001226,,"Beaconsfield, Maxwell Road",,51.610144,-0.643998,,,,,,
040000001217,,"Beaconsfield Old Town, Aylesbury End",,51.602891,-0.638077,,,,,,
040000001219,,"Beaconsfield, Candlemas Lane",,51.606291,-0.64046,,,,,,
040000001225,,"Beaconsfield, Maxwell Road",,51.610308,-0.643387,,,,,,
040000001227,,"Beaconsfield, St Mary's School",,51.610606,-0.638858,,,,,,
040000001229,,"Beaconsfield, Waller Road",,51.610879,-0.633737,,,,,,
040000000331,,"Beaconsfield, Wilton Park",,51.604365,-0.623805,,,,,,
040000001331,,"Gerrards Cross, Gaviots Close",,51.577628,-0.549139,,,,,,
490013396E,,"Pield Heath, The Greenway",,51.537429874416,-0.47120251050687,,,,,,
490009070S,,"Hillingdon Heath, Lees Road (UB8)",,51.525175186142,-0.44939902128417,,,,,,
490018251S,,"Stockley Park, Stockley Road",,51.503065245443,-0.45089878803253,,,,,,
49000801616,,"Heathrow Airport, Central Bus Station",,51.471677261884,-0.45255244453848,,,,,,
4900801620,,"Heathrow Airport, Central Bus Station",,51.471368683679,-0.45370035070586,,,,,,
490018251N,,"Stockley Park, Stockley Road",,51.503420728847,-0.45126135309122,,,,,,
490007815N1,,"Hillingdon Heath, Lees Road (UB8)",,51.525965108406,-0.45065517152873,,,,,,
490013396N,,"Pield Heath, The Greenway",,51.536579160795,-0.47078402772157,,,,,,
040000000347,,"Beaconsfield, Wilton Park",,51.604186,-0.624047,,,,,,
040000001220,,"Beaconsfield, Candlemas Lane",,51.607099,-0.641143,,,,,,
040000001218,,"Beaconsfield, Aylesbury End",,51.602852,-0.637819,,,,,,
040000001231,,"Beaconsfield, Ronald Road",,51.60625,-0.633096,,,,,,
040000001235,,"Beaconsfield, Beaconsfield Services",,51.589492,-0.629543,,,,,,
040000001237,,"Beaconsfield, Bower Wood",,51.582786,-0.628907,,,,,,
040000001239,,"Farnham Common, Harehatch Lane",,51.575143,-0.623509,,,,,,
040000001241,,"Farnham Common, The Yew Tree PH",,51.572337,-0.621242,,,,,,
040000001243,,"Hedgerley, Clare Drive",,51.566086,-0.617247,,,,,,
040000001253,,"Farnham Common, Hedgerley Corner",,51.56285,-0.615109,,,,,,
040000001255,,"Farnham Common, The Royal Oak PH",,51.560378,-0.615169,,,,,,
040000001257,,"Farnham Common, Templewood Lane",,51.557458,-0.61533,,,,,,
040000001259,,"Farnham Common, The Forester's Arms",,51.553968,-0.615292,,,,,,
040000001261,,"Farnham Common, Kennedy Close",,51.550134,-0.615004,,,,,,
040000001263,,"Farnham Royal, Farnham Park Lane",,51.546621,-0.615241,,,,,,
040000001265,,"Farnham Royal, Fairfield Lane",,51.541445,-0.616234,,,,,,
040000001267,,"Farnham Royal, The Farnham Pump PH",,51.538484,-0.616814,,,,,,
03700374,,"Britwell, St Anthonys RC Church",,51.534462,-0.617641,,,,,,
03700373,,"Britwell, Crofthill Road",,51.531646,-0.61751,,,,,,
03700376,,"Britwell, Farnham Road Lidl",,51.526979,-0.615993,,,,,,
03700377,,"Slough Trading Estate, Farnham Road PO",,51.523399,-0.615179,,,,,,
03700379,,"Slough Trading Estate, Buckingham Avenue Centre",,51.519557,-0.614979,,,,,,
03700380,,"Slough Trading Estate, Salt Hill Three Tuns",,51.513411,-0.612355,,,,,,
03700381,,"Baylis, Windmill Road",,51.51187,-0.608986,,,,,,
03700382,,"Chalvey, Salt Hill Park",,51.511662,-0.604133,,,,,,
03700337,,"Slough, Library",,51.51066,-0.59664,,,,,,
03700527,,"Slough, Bus Station",,51.511434,-0.592844,,,,,,
03700336,,"Slough, Library",,51.510398,-0.596626,,,,,,
03700429,,"Elliman, Gala Bingo Hall",,51.510861,-0.601307,,,,,,
03700430,,"Chalvey, Salt Hill Park",,51.51128,-0.604724,,,,,,
03700431,,"Baylis, Windmill Road",,51.511778,-0.60958,,,,,,
03700256,,"Slough Trading Estate, Salt Hill Three Tuns",,51.513469,-0.612699,,,,,,
03700369,,"Slough Trading Estate, Buckingham Avenue Centre",,51.520533,-0.615353,,,,,,
03700370,,"Slough Trading Estate, Farnham Road PO",,51.524717,-0.6156,,,,,,
03700371,,"Britwell, Farnham Road Lidl",,51.526424,-0.616197,,,,,,
03700372,,"Britwell, Crofthill Road",,51.53127,-0.617651,,,,,,
03700375,,"Britwell, St Anthonys RC Church",,51.534745,-0.617992,,,,,,
040000001268,,"Farnham Royal, The Farnham Pump PH",,51.538513,-0.616958,,,,,,
040000001266,,"Farnham Royal, Fairfield Lane",,51.542533,-0.61623,,,,,,
040000001264,,"Farnham Royal, Farnham Park Lane",,51.546686,-0.615398,,,,,,
040000001262,,"Farnham Common, Kennedy Close",,51.550806,-0.615489,,,,,,
040000001260,,"Farnham Common, The Forester's Arms",,51.553718,-0.615429,,,,,,
040000001258,,"Farnham Common, Templewood Lane",,51.558367,-0.615375,,,,,,
040000001256,,"Farnham Common, The Royal Oak PH",,51.56118,-0.615304,,,,,,
040000001254,,"Farnham Common, Hedgerley Corner",,51.563258,-0.615313,,,,,,
040000001244,,"Hedgerley, Clare Drive",,51.566803,-0.617788,,,,,,
040000001242,,"Farnham Common, The Yew Tree PH",,51.572321,-0.621401,,,,,,
040000001240,,"Farnham Common, Harehatch Lane",,51.574891,-0.623517,,,,,,
040000001238,,"Beaconsfield, Bower Wood",,51.582788,-0.62908,,,,,,
040000001236,,"Beaconsfield, Beaconsfield Services",,51.5915,-0.629771,,,,,,
040000001201,,"Beaconsfield, Hinton House",,51.614688,-0.62565,,,,,,
040000002222,,"Seer Green, Bottom Lane",,51.613662,-0.615628,,,,,,
040000002520,,"Seer Green, Railway Station",,51.611358,-0.608665,,,,,,
040000002518,,"Seer Green, Stable Lane",,51.615677,-0.606626,,,,,,
040000002516,,"Seer Green, Orchard Road",,51.61786,-0.605693,,,,,,
040000002514,,"Seer Green, Manor Road",,51.620584,-0.603356,,,,,,
040000002512,,"Seer Green, Chalfont Road",,51.623662,-0.600545,,,,,,
040000002220,,"Seer Green, Newbarn Lane",,51.624983,-0.594466,,,,,,
040000002510,,"Butlers Cross, Twitchell's Lane",,51.625461,-0.589323,,,,,,
040000002508,,"Chalfont St Giles, Three Households",,51.626877,-0.586707,,,,,,
040000002506,,"Chalfont St Giles, Narcot Lane",,51.629114,-0.582809,,,,,,
040000002504,,"Chalfont St Giles, Dean Way",,51.629697,-0.578918,,,,,,
040000002502,,"Chalfont St Giles, Milton Hill",,51.630369,-0.573595,,,,,,
040000002500,,"Chalfont St Giles, High Street",,51.632019,-0.570263,,,,,,
040000002483,,"Chalfont St Giles, London Road",,51.633662,-0.566353,,,,,,
040000002481,,"Chalfont St Giles, King's Road",,51.631437,-0.564531,,,,,,
040000002479,,"Chalfont St Giles, Green Meadows",,51.626835,-0.56248,,,,,,
040000002477,,"Chalfont Common, Cherry Acre",,51.623302,-0.55963,,,,,,
040000002475,,"Chalfont Common, Misbourne Avenue",,51.619672,-0.557679,,,,,,
040000002473,,"Chalfont Common, Deanacre Close",,51.615132,-0.557014,,,,,,
040000002457,,"Chalfont Common, The Waggon & Horses PH",,51.611596,-0.556058,,,,,,
040000002455,,"Chalfont St Peter, Market Place",,51.606879,-0.557912,,,,,,
040000002453,,"Chalfont St Peter, Lansdown Road",,51.60603,-0.562675,,,,,,
040000002451,,"Chalfont St Peter, Glebe Road",,51.607223,-0.56837,,,,,,
040000002441,,"Chalfont St Peter, Leachcroft",,51.606723,-0.570134,,,,,,
040000002449,,"Chalfont St Peter, Gold Hill West",,51.605172,-0.567554,,,,,,
040000002447,,"Chalfont St Peter, The Jolly Farmer",,51.602967,-0.565198,,,,,,
040000002445,,"Chalfont St Peter, St Joseph's Church",,51.600193,-0.561834,,,,,,
040000002443,,"Chalfont St Peter, Austenwood Common",,51.597092,-0.556864,,,,,,
040000001441,,"Gerrards Cross, St Mary's School",,51.59329,-0.554025,,,,,,
040000001443,,"Gerrards Cross, South Park Crescent",,51.591015,-0.552596,,,,,,
040000001439,,"Gerrards Cross, Railway Station",,51.588208,-0.553191,,,,,,
040000001437,,"Gerrards Cross, The Packhorse PH",,51.586593,-0.554931,,,,,,
040000001438,,"Gerrards Cross, The Packhorse PH",,51.586844,-0.554865,,,,,,
040000001440,,"Gerrards Cross, Railway Station",,51.589034,-0.552333,,,,,,
040000001444,,"Gerrards Cross, South Park Crescent",,51.590844,-0.552587,,,,,,
040000001442,,"Gerrards Cross, St Mary's School",,51.593997,-0.554551,,,,,,
040000002444,,"Chalfont St Peter, Austenwood Common",,51.597343,-0.557492,,,,,,
040000002446,,"Chalfont St Peter, St Joseph's Church",,51.60015,-0.562009,,,,,,
040000002448,,"Chalfont St Peter, The Jolly Farmer",,51.602941,-0.565285,,,,,,
040000002450,,"Chalfont St Peter, Gold Hill West",,51.605276,-0.567926,,,,,,
040000002440,,"Chalfont St Peter, Leachcroft",,51.606725,-0.570249,,,,,,
040000002452,,"Chalfont St Peter, Glebe Road",,51.607495,-0.569286,,,,,,
040000002454,,"Chalfont St Peter, Lansdown Road",,51.606126,-0.561026,,,,,,
040000002456,,"Chalfont St Peter, Market Place",,51.607151,-0.557354,,,,,,
040000002458,,"Chalfont Common, The Waggon & Horses PH",,51.611904,-0.556279,,,,,,
040000002472,,"Chalfont Common, Deanacre Close",,51.615523,-0.557363,,,,,,
040000002474,,"Chalfont Common, Misbourne Avenue",,51.619017,-0.557744,,,,,,
040000002476,,"Chalfont Common, Cherry Acre",,51.623956,-0.560144,,,,,,
040000002478,,"Chalfont St Giles, Green Meadows",,51.626937,-0.562737,,,,,,
040000002480,,"Chalfont St Giles, King's Road",,51.630616,-0.564282,,,,,,
040000002482,,"Chalfont St Giles, London Road",,51.633022,-0.5662,,,,,,
040000002501,,"Chalfont St Giles, High Street",,51.631705,-0.570287,,,,,,
040000002503,,"Chalfont St Giles, Milton Hill",,51.630366,-0.573306,,,,,,
040000002505,,"Chalfont St Giles, Dean Way",,51.629567,-0.579327,,,,,,
040000002507,,"Chalfont St Giles, Narcot Lane",,51.628434,-0.583812,,,,,,
040000002218,,"Chalfont St Giles, Three Households",,51.626674,-0.586973,,,,,,
040000002509,,"Butlers Cross, Twitchell's Lane",,51.625176,-0.589577,,,,,,
040000002219,,"Seer Green, Newbarn Lane",,51.624887,-0.5947,,,,,,
040000002511,,"Seer Green, Newbarn Lane",,51.623322,-0.600671,,,,,,
040000002513,,"Seer Green, Manor Road",,51.620326,-0.60358,,,,,,
040000002515,,"Seer Green, Orchard Road",,51.617167,-0.605613,,,,,,
040000002517,,"Seer Green, Stable Lane",,51.615067,-0.60676,,,,,,
040000002519,,"Seer Green, Railway Station",,51.611374,-0.609242,,,,,,
040000002221,,"Seer Green, Bottom Lane",,51.613837,-0.616764,,,,,,
040000001200,,"Beaconsfield, Hinton House",,51.614956,-0.626277,,,,,,
040000002609,,"Amersham, Village Hall",,51.671801,-0.585975,,,,,,
040000002611,,"Amersham, The Pineapple PH",,51.671133,-0.582713,,,,,,
040000002613,,"Amersham, Chiltern Heights",,51.670444,-0.579321,,,,,,
040000002615,,"Amersham, The White Lion PH",,51.669538,-0.57504,,,,,,
040000002617,,"Little Chalfont, Cokes Lane",,51.667552,-0.567005,,,,,,
040000002595,,"Little Chalfont, Nightingales Lane",,51.661826,-0.569354,,,,,,
040000002228,,"Chalfont St Giles, Vache Lane",,51.63462,-0.565283,,,,,,
040000002460,,"Chalfont Common, Copthall Lane",,51.611839,-0.551717,,,,,,
040000002462,,"Chalfont Common, Ninnings Road",,51.611814,-0.546822,,,,,,
040000002464,,"Chalfont Common, Denham Walk",,51.615402,-0.547516,,,,,,
040000002466,,"Chalfont Common, Bus Shelter",,51.61809,-0.549641,,,,,,
040000002468,,"Chalfont Common, The Pyghtle",,51.616325,-0.552383,,,,,,
040000002470,,"Chalfont Common, Hillside Close",,51.614499,-0.55377,,,,,,
040000001435,,"Gerrards Cross, Camp Road",,51.582381,-0.559091,,,,,,
040000001433,,"Gerrards Cross, Manor Lane",,51.579015,-0.562474,,,,,,
040000001431,,"Gerrards Cross, Hedgerley Lane",,51.577291,-0.564145,,,,,,
040000001429,,"Gerrards Cross, Dukes Kiln Drive",,51.575039,-0.568949,,,,,,
040000001427,,"Stoke Poges, Mount Hill Farm",,51.571853,-0.576884,,,,,,
040000001425,,"Stoke Poges, Parkside Cemetery",,51.566858,-0.581758,,,,,,
040000001423,,"Stoke Poges, The Fox & Pheasant PH",,51.560976,-0.583889,,,,,,
040000001421,,"Stoke Poges, Larchmoor Park",,51.559135,-0.584033,,,,,,
040000001419,,"Stoke Poges, Vine Road",,51.554454,-0.584366,,,,,,
040000001417,,"Stoke Poges, Pennylets Green",,51.550347,-0.584623,,,,,,
040000000326,,"Stoke Poges, Khalsa Secondary Academy",,51.5482611,-0.577451,,,,,,
040000001277,,"Wexham Street, The Stag PH",,51.544675,-0.571401,,,,,,
040000001275,,"Wexham Street, Plough Lane",,51.542075,-0.573516,,,,,,
040000001273,,"Wexham Street, Berry Farm",,51.537251,-0.575412,,,,,,
03700051,,"Wexham Court, Wexham Park Hospital",,51.532404,-0.575704,,,,,,
03700048,,"Wexham Court, Wexham Post Office",,51.529616,-0.578617,,,,,,
03700046,,"Wexham Court, Extra Care Centre",,51.526204,-0.580554,,,,,,
03700053,,"Wexham Court, Knolton Way North",,51.522322,-0.579219,,,,,,
03700055,,"Wexham Court, Prestwood",,51.520983,-0.57854,,,,,,
03700057,,"Wexham Court, Sheehy Way",,51.519282,-0.57473,,,,,,
03700466,,"Wexham Court, Knolton Way",,51.518946,-0.57154,,,,,,
03700036,,"Wexham Court, Dornels",,51.520247,-0.569799,,,,,,
03700038,,"Wexham Court, Berryfield Veterinary Centre",,51.522276,-0.571004,,,,,,
03700040,,"Wexham Court, Knolton Way Shops",,51.522984,-0.574484,,,,,,
03700042,,"Wexham Court, The Normans",,51.52316,-0.577881,,,,,,
03700044,,"Wexham Court, The Frithe",,51.523014,-0.579947,,,,,,
03700069,,"Wexham Court, Borderside",,51.520685,-0.579947,,,,,,
03700067,,"Wexham Court, Mirador Crescent Roundabout",,51.517705,-0.578209,,,,,,
03700061,,"Upton Lea, Carlton Road",,51.515768,-0.578455,,,,,,
03700468,,"Upton Lea, Beresford Avenue",,51.514622,-0.574558,,,,,,
03700032,,"Upton Lea, Goodman Park",,51.51191,-0.574888,,,,,,
03700456,,"Slough, Diamond Road Mosque",,51.509129,-0.579182,,,,,,
03700310,,"Slough, Sorting Office",,51.509059,-0.585325,,,,,,
03700340,,"Slough, Queensmere Car Park",,51.509804,-0.590358,,,,,,
03700311,,"Slough, Sorting Office",,51.509291,-0.585821,,,,,,
03700457,,"Slough, Diamond Road Mosque",,51.50961,-0.578764,,,,,,
03700031,,"Upton Lea, Goodman Park",,51.512057,-0.575128,,,,,,
03700060,,"Upton Lea, Beresford Avenue",,51.514353,-0.573889,,,,,,
03700494,,"Upton Lea, Carlton Road",,51.515305,-0.577491,,,,,,
03700065,,"Upton Lea, Lea School",,51.516606,-0.578784,,,,,,
03700066,,"Wexham Court, Mirador Crescent Roundabout",,51.518283,-0.578407,,,,,,
03700068,,"Wexham Court, Borderside",,51.52036,-0.579871,,,,,,
03700045,,"Wexham Court, Norway Drive",,51.525007,-0.581139,,,,,,
03700506,,"Wexham Court, Extra Care Centre",,51.526946,-0.580185,,,,,,
03700047,,"Wexham Court, Wexham Post Office",,51.530094,-0.578703,,,,,,
040000001274,,"Wexham Street, Berry Farm",,51.537874,-0.575594,,,,,,
040000001276,,"Wexham Street, Plough Lane",,51.542371,-0.573464,,,,,,
040000001278,,"Wexham Street, The Stag PH",,51.545381,-0.571076,,,,,,
040000001280,,"Wexham Street, Hollybush Hill",,51.54772,-0.569633,,,,,,
040000000325,,"Stoke Poges, Khalsa Secondary Academy",,51.5482161,-0.5774653,,,,,,
040000001416,,"Stoke Poges, Pennylets Green",,51.550431,-0.584808,,,,,,
040000001418,,"Stoke Poges, Vine Road",,51.554455,-0.58451,,,,,,
040000001420,,"Stoke Poges, Larchmoor Park",,51.559406,-0.584154,,,,,,
040000001422,,"Stoke Poges, The Fox & Pheasant PH",,51.561436,-0.584019,,,,,,
040000001424,,"Stoke Poges, Parkside Cemetery",,51.566137,-0.582372,,,,,,
040000001426,,"Stoke Poges, Mount Hill Farm",,51.571585,-0.577802,,,,,,
040000001428,,"Gerrards Cross, Dukes Kiln Drive",,51.575051,-0.569266,,,,,,
040000001430,,"Gerrards Cross, Hedgerley Lane",,51.577631,-0.56399,,,,,,
040000001432,,"Gerrards Cross, Manor Lane",,51.578777,-0.562871,,,,,,
040000001434,,"Gerrards Cross, Camp Road",,51.581744,-0.559905,,,,,,
040000002227,,"Chalfont St Giles, Vache Lane",,51.635013,-0.565054,,,,,,
040000002594,,"Little Chalfont, Nightingales Lane",,51.661899,-0.569424,,,,,,
040000002618,,"Little Chalfont, Cokes Lane",,51.667315,-0.566723,,,,,,
040000002616,,"Amersham, The White Lion PH",,51.669919,-0.577559,,,,,,
040000002614,,"Amersham, Chiltern Heights",,51.670404,-0.579727,,,,,,
040000002612,,"Amersham, The Pineapple PH",,51.671208,-0.583708,,,,,,
040000002610,,"Amersham, Village Hall",,51.671894,-0.586969,,,,,,
040000002608,,"Amersham, Blackhorse Bridge",,51.672548,-0.591259,,,,,,
040000001299,,"Gerrards Cross, Gaviots Green",,51.576339,-0.551042,,,,,,
040000001297,,"Gerrards Cross, St Hubert's Close",,51.573117,-0.550134,,,,,,
040000001295,,"Gerrards Cross, Fulmer Drive",,51.568595,-0.550206,,,,,,
040000001293,,"Gerrards Cross, Oldhouse Farm",,51.5661,-0.552089,,,,,,
040000001291,,"Fulmer, Old Post Office",,51.562391,-0.556838,,,,,,
040000001289,,"Fulmer, The Black Horse PH",,51.56098,-0.561297,,,,,,
040000001287,,"Fulmer, Windmill Road",,51.558281,-0.564844,,,,,,
040000001285,,"Fulmer, Fulmer Common Road",,51.556597,-0.566066,,,,,,
040000001283,,"Fulmer, Mill House Farm",,51.552081,-0.567448,,,,,,
040000001281,,"Wexham Street, Fulmer Grange",,51.55036,-0.567906,,,,,,
040000001279,,"Wexham Street, Hollybush Hill",,51.548291,-0.569283,,,,,,
040000001415,,"Stoke Poges, Sefton Park",,51.548221,-0.585049,,,,,,
040000001413,,"Stoke Poges, Decies Way",,51.54449,-0.58655,,,,,,
040000001411,,"Stoke Poges, Rogers Lane South",,51.5425,-0.587808,,,,,,
040000001409,,"Stoke Poges, Church Lane",,51.538568,-0.586156,,,,,,
040000001407,,"Stoke Poges, Park Road",,51.535908,-0.585561,,,,,,
040000001405,,"Stoke Poges, Stoke House",,51.532814,-0.585441,,,,,,
040000001450,,"Stoke Poges, Wexham Roundabout",,51.53087,-0.579374,,,,,,
040000001414,,"Stoke Poges, Sefton Park",,51.54737,-0.585292,,,,,,
040000001290,,"Fulmer, The Black Horse PH",,51.561289,-0.560811,,,,,,
040000001404,,"Stoke Poges, Stoke House",,51.532331,-0.585657,,,,,,
040000001406,,"Stoke Poges, Park Road",,51.535408,-0.585822,,,,,,
040000001408,,"Stoke Poges, Church Lane",,51.538252,-0.586036,,,,,,
040000001410,,"Stoke Poges, Rogers Lane South",,51.543084,-0.587761,,,,,,
040000001412,,"Stoke Poges, Decies Way",,51.545401,-0.586074,,,,,,
040000001282,,"Wexham Street, Fulmer Grange",,51.54949,-0.568813,,,,,,
040000001284,,"Fulmer, Mill House Farm",,51.552441,-0.567466,,,,,,
040000001286,,"Fulmer, Fulmer Common Road",,51.556652,-0.566194,,,,,,
040000001288,,"Fulmer, Windmill Road",,51.558531,-0.564721,,,,,,
040000001292,,"Fulmer, Old Post Office",,51.562299,-0.557403,,,,,,
040000001294,,"Gerrards Cross, Oldhouse Farm",,51.56612,-0.552247,,,,,,
040000001360,,"Gerrards Cross, Fulmer Drive",,51.569041,-0.549903,,,,,,
040000001296,,"Gerrards Cross, St Hubert's Close",,51.573137,-0.550292,,,,,,
040000001298,,"Gerrards Cross, Gaviots Green",,51.577031,-0.551756,,,,,,
040000002898,,"Hazlemere, The Warren",,51.658966,-0.714771,,,,,,
040000003076,,"Hazlemere, Cedar Avenue",,51.659404,-0.717867,,,,,,
040000002899,,"Hazlemere, Roberts Ride",,51.660456,-0.717838,,,,,,
040000003722,,"Widmer End, Western Dene",,51.661125,-0.712368,,,,,,
040000003139,,"Tylers Green, William Ramsay School",,51.647739,-0.710174,,,,,,
040000003141,,"Tylers Green, Pine Walk",,51.646586,-0.707562,,,,,,
040000003143,,"Tylers Green, Rose Avenue Shops",,51.64433,-0.703565,,,,,,
040000003145,,"Tylers Green, Curzon Avenue",,51.646234,-0.698481,,,,,,
040000003147,,"Tylers Green, Hazlemere Road",,51.645881,-0.696641,,,,,,
040000003149,,"Tylers Green, Coppice Farm Road",,51.643255,-0.695054,,,,,,
040000003151,,"Tylers Green, Potters Cross",,51.639315,-0.694055,,,,,,
040000003153,,"Penn, Hillcroft Road",,51.638109,-0.698005,,,,,,
040000003155,,"Penn, Church Road",,51.636477,-0.700884,,,,,,
040000003157,,"Penn, School Road",,51.635505,-0.694323,,,,,,
040000003961,,"Penn, The Pond",,51.634913,-0.691219,,,,,,
040000002206,,"Knotty Green, The Red Lion PH",,51.622522,-0.654551,,,,,,
040000001224,,"Beaconsfield, Waitrose",,51.611977,-0.646977,,,,,,
040000001222,,"Beaconsfield, Post Office",,51.610803,-0.645784,,,,,,
040000001198,,"Beaconsfield, High School",,51.603585,-0.642894,,,,,,
040000001199,,"Beaconsfield, High School",,51.60365,-0.643022,,,,,,
040000001221,,"Beaconsfield, Post Office",,51.610679,-0.645918,,,,,,
040000001223,,"Beaconsfield, Waitrose",,51.611871,-0.647182,,,,,,
040000002205,,"Knotty Green, The Red Lion PH",,51.621816,-0.654152,,,,,,
040000003159,,"Penn, The Pond",,51.634806,-0.691323,,,,,,
040000003154,,"Penn, School Road",,51.635416,-0.694369,,,,,,
040000003152,,"Penn, New Road",,51.636897,-0.701407,,,,,,
040000003150,,"Penn, Hillcroft Road",,51.638059,-0.698383,,,,,,
040000003148,,"Tylers Green, Potters Cross",,51.639517,-0.69363,,,,,,
040000003146,,"Tylers Green, Coppice Farm Road",,51.643963,-0.695612,,,,,,
040000003144,,"Tylers Green, Hazlemere Road",,51.645547,-0.696549,,,,,,
040000003142,,"Tylers Green, Curzon Avenue",,51.646255,-0.697974,,,,,,
040000003140,,"Tylers Green, Rose Avenue Shops",,51.64401,-0.701522,,,,,,
040000003138,,"Tylers Green, Pine Walk",,51.646114,-0.707185,,,,,,
040000001350,,"Higher Denham, Community Centre",,51.57859,-0.515844,,,,,,
040000001312,,"Denham, Old Rectory Lane",,51.575298,-0.503929,,,,,,
040000001352,,"Denham Green, Tilehouse Lane",,51.578129,-0.505885,,,,,,
040000001355,,"Denham Green, Alex Korda House",,51.582274,-0.505908,,,,,,
040000001354,,"Denham Green, Tilehouse Combined School",,51.583279,-0.505038,,,,,,
040000001351,,"Denham Green, Wyatts Covert",,51.593466,-0.508847,,,,,,
040000001356,,"Denham Green, Garden Village",,51.585118,-0.501697,,,,,,
040000001317,,"Denham Green, Penn Drive",,51.581569,-0.502799,,,,,,
040000001313,,"Denham, Station Parade",,51.579593,-0.500165,,,,,,
040000001311,,"Denham, Old Rectory Lane",,51.575206,-0.503787,,,,,,
040000001309,,"Denham, Village Road",,51.5713,-0.504882,,,,,,
040000001363,,"Denham, Cheapside Lane",,51.568798,-0.501934,,,,,,
040000001364,,"Denham, Ashmead Lane",,51.571128,-0.501309,,,,,,
040000001357,,"Denham, Memorial Hall",,51.57188,-0.501795,,,,,,
040000001361,,"Denham, St Mary's Church",,51.572197,-0.496988,,,,,,
040000001359,,"Denham, Priory Close",,51.565112,-0.497785,,,,,,
040000001349,,"Denham, Priory Close",,51.56506,-0.497931,,,,,,
040000001362,,"Denham, St Mary's Church",,51.5723,-0.497317,,,,,,
040000001358,,"Denham, Memorial Hall",,51.571902,-0.502049,,,,,,
040000001310,,"Denham, Village Road",,51.571725,-0.505085,,,,,,
040000005037,,"Richings Park, Thorney Lane South",,51.504997,-0.502553,,,,,,
040000001843,,"Richings Park, Bathurst Walk",,51.507773,-0.504355,,,,,,
040000001847,,"Iver, The Fox & Pheasant PH",,51.516663,-0.503458,,,,,,
040000001846,,"Iver, Tower House",,51.519765,-0.510505,,,,,,
040000001850,,"Iver, Croft House",,51.522332,-0.514371,,,,,,
040000001813,,"Iver, Junior School",,51.520928,-0.513566,,,,,,
040000001815,,"Iver, King's Church",,51.520735,-0.508283,,,,,,
040000001845,,"Iver, Chequers Orchard",,51.520621,-0.507119,,,,,,
040000001849,,"Iver, Iver Lane",,51.527007,-0.492494,,,,,,
490012611N,,"Cowley, Station Road Cowley",,51.529765438485,-0.48204109631616,,,,,,
490006802N,,"Cowley, Ferndale Crescent",,51.534851260939,-0.48244866245722,,,,,,
490005688N,,"Uxbridge Moor, Cowley Mill Road",,51.538356865284,-0.48234649315869,,,,,,
490014592N,,"Uxbridge, Whitehall School",,51.541094923862,-0.48199585096644,,,,,,
490005845P,,"Uxbridge, Crown Walk",,51.545543691521,-0.48251121023876,,,,,,
040000001838,,"Iver Heath, The Black Horse PH",,51.537817,-0.515857,,,,,,
040000001836,,"Iver Heath, Trewarden Avenue",,51.540925,-0.518424,,,,,,
040000001834,,"Iver Heath, St David's Close",,51.542723,-0.519807,,,,,,
040000001832,,"Iver Heath, The Parkway",,51.539431,-0.524573,,,,,,
040000001830,,"Iver Heath, British Legion",,51.536879,-0.527725,,,,,,
040000001809,,"Iver, Langley Park Road",,51.519358,-0.521732,,,,,,
040000001811,,"Iver, Post Office",,51.520114,-0.516764,,,,,,
490013969B,,"Uxbridge, High Street",,51.547964768527,-0.48129129272315,,,,,,
490010686Q,,"Uxbridge, Crown Walk",,51.545767092387,-0.48240282637004,,,,,,
490008257S,,"Uxbridge, Hinton Road",,51.542968057092,-0.48151532011323,,,,,,
490014592S,,"Uxbridge, Whitehall School",,51.540588411845,-0.48176756149259,,,,,,
490005688S,,"Uxbridge Moor, Cowley Mill Road",,51.538316810339,-0.48203059889295,,,,,,
490006802S,,"Cowley, Ferndale Crescent",,51.533402474159,-0.48236707851148,,,,,,
490012611S,,"Cowley, Station Road Cowley",,51.529844095306,-0.48186547988073,,,,,,
490016045W,,"Cowley, Iver Lane",,51.529626197015,-0.48379014046488,,,,,,
040000001800,,"Iver, Iver Lane",,51.526906,-0.492296,,,,,,
040000001816,,"Iver, King's Church",,51.520605,-0.508676,,,,,,
040000001848,,"Iver, The Fox & Pheasant PH",,51.517281,-0.503322,,,,,,
040000001844,,"Richings Park, Richings Park",,51.507782,-0.50402,,,,,,
040000005040,,"Richings Park, Thorney Lane South",,51.5049263,-0.5024098,,,,,,
040000001812,,"Iver, Post Office",,51.519953,-0.516827,,,,,,
040000001810,,"Iver, Langley Park Road",,51.519235,-0.521938,,,,,,
040000001831,,"Iver Heath, The Parkway",,51.540479,-0.523701,,,,,,
040000001833,,"Iver Heath, St David's Close",,51.541759,-0.518988,,,,,,
